country,year,iso_code,energy_per_capita,fossil_share_energy,coal_share_energy,gas_share_energy,oil_share_energy,renewables_share_energy,low_carbon_share_energy,nuclear_share_energy,biofuel_share_energy,hydro_share_energy,solar_share_energy,wind_share_energy,log_gdp_per_capita,log_population,log_ghg_per_capita
Australia,2002,AUS,68472.781,96.289,44.736,17.043,34.51,3.711,3.711,0.0,0.0,3.294,0.012,0.109,9.915031714137479,16.790800656755195,9.063354008117037e-06
Australia,2003,AUS,68663.148,96.203,45.37,16.935,33.898,3.797,3.797,0.0,0.0,3.253,0.013,0.141,10.070709199042124,16.802171763500212,9.031010516612582e-06
Australia,2004,AUS,70058.859,96.171,45.805,16.736,33.63,3.829,3.829,0.0,0.0,3.033,0.014,0.154,10.332394062495604,16.813571717556748,9.065821393632412e-06
Australia,2005,AUS,69494.445,95.905,45.356,16.529,34.02,4.095,4.095,0.0,0.017,2.955,0.016,0.248,10.44395285361704,16.825857071399923,9.002429613903354e-06
Australia,2006,AUS,71432.789,95.976,44.664,17.677,33.635,4.024,4.024,0.0,0.052,2.723,0.018,0.394,10.502636501792272,16.84034113939904,9.136689420280086e-06
Australia,2007,AUS,71877.984,96.214,43.228,19.306,33.68,3.786,3.786,0.0,0.064,2.309,0.02,0.505,10.618401726673158,16.85786388295796,9.181757821065775e-06
Australia,2008,AUS,71675.547,96.501,44.301,18.664,33.536,3.499,3.499,0.0,0.084,2.039,0.024,0.597,10.81032109101228,16.877524176805156,9.08816866623091e-06
Australia,2009,AUS,69299.336,96.278,43.471,19.341,33.466,3.722,3.722,0.0,0.118,2.203,0.051,0.773,10.66372782032248,16.896638524827004,9.007000629325212e-06
Australia,2010,AUS,68145.156,95.912,40.35,21.063,34.499,4.088,4.088,0.0,0.171,2.378,0.169,0.862,10.860066182735336,16.912965498220135,8.792037885564369e-06
Australia,2011,AUS,69333.703,94.608,38.106,21.292,35.21,5.392,5.392,0.0,0.197,3.263,0.341,1.072,11.041482819328927,16.92812430533432,8.543663084869962e-06
Australia,2012,AUS,67218.312,94.6,36.206,21.734,36.66,5.4,5.4,0.0,0.195,2.867,0.406,1.3,11.126474152870713,16.94457536687199,8.193345944008036e-06
Australia,2013,AUS,66946.602,93.827,33.952,22.582,37.294,6.173,6.173,0.0,0.188,3.15,0.635,1.528,11.129600325245702,16.961223041297806,7.798999240737108e-06
Australia,2014,AUS,66387.859,94.337,33.424,24.06,36.853,5.663,5.663,0.0,0.192,2.36,0.807,1.593,11.042907326523718,16.97656882003687,7.7056599260469e-06
Australia,2015,AUS,66879.445,94.045,33.856,24.43,35.759,5.955,5.955,0.0,0.142,2.234,0.983,1.877,10.944778564307407,16.991393533711513,7.739253009467769e-06
Australia,2016,AUS,66045.82,93.215,33.746,23.715,35.754,6.785,6.785,0.0,0.094,2.768,1.168,2.047,10.815756018569028,17.00721722112434,7.5729532929116985e-06
Australia,2017,AUS,64778.141,93.627,32.676,23.361,37.59,6.373,6.373,0.0,0.095,2.115,1.397,2.069,10.89332001161604,17.023568034961514,7.519280089635422e-06
Australia,2018,AUS,64726.543,92.152,31.444,22.98,37.728,7.848,7.848,0.0,0.099,2.661,1.895,2.5,10.95174895249056,17.039161045965127,7.1975263248840825e-06
Australia,2019,AUS,65938.672,91.593,29.097,26.354,36.142,8.407,8.407,0.0,0.091,2.076,2.709,2.883,10.912823246515314,17.05350881806616,6.9921812348985445e-06
Australia,2020,AUS,61584.387,89.708,29.709,26.858,33.141,10.292,10.292,0.0,0.077,2.26,3.737,3.543,10.855023104213503,17.063701776811854,6.615569050044441e-06
Australia,2021,AUS,61230.586,87.717,28.679,25.084,33.955,12.283,12.283,0.0,0.078,2.489,4.87,4.183,11.004192172615573,17.07192718572633,6.2431522230167075e-06
Australia,2022,AUS,63386.676,86.753,25.994,26.231,34.528,13.247,13.247,0.0,0.081,2.484,5.598,4.48,11.077784041480147,17.081305464284558,6.019234102491977e-06
Australia,2023,AUS,62658.199,85.677,25.468,23.516,36.692,14.323,14.323,0.0,0.077,2.239,6.681,4.732,11.090920135252144,17.090807358164806,5.743795645990837e-06
Australia,2024,AUS,62595.164,85.267,25.518,22.317,37.432,14.733,14.733,0.0,0.074,1.891,7.388,4.817,11.093990320626885,17.100666623795078,5.779533386750839e-06
Austria,1965,AUT,26064.512,76.06,31.677,9.393,34.99,23.94,23.94,0.0,0.0,23.94,0.0,0.0,7.2314161616564325,15.799315954218764,1.5138131270193387e-06
Austria,1966,AUT,27088.139,75.34,28.925,9.641,36.773,24.66,24.66,0.0,0.0,24.66,0.0,0.0,7.309995274519109,15.806322231786277,1.5138131270193387e-06
Austria,1967,AUT,27163.324,75.069,27.106,9.144,38.819,24.931,24.931,0.0,0.0,24.931,0.0,0.0,7.36410435497846,15.813776208493964,1.5138131270193387e-06
Austria,1968,AUT,28894.645,76.058,25.013,9.114,41.931,23.942,23.942,0.0,0.0,23.942,0.0,0.0,7.4306181059241,15.818958620269097,1.5138131270193387e-06
Austria,1969,AUT,29827.805,78.788,23.723,10.656,44.41,21.212,21.212,0.0,0.0,21.212,0.0,0.0,7.514949633498681,15.822415949223432,1.5138131270193387e-06
Austria,1970,AUT,34039.648,76.376,22.312,11.304,42.76,23.624,23.624,0.0,0.0,23.624,0.0,0.0,7.626535607135618,15.825906369617313,1.5138131270193387e-06
Austria,1971,AUT,33746.402,81.316,20.488,12.999,47.829,18.684,18.684,0.0,0.0,18.684,0.0,0.0,7.771882813910379,15.830358910345595,1.5138131270193387e-06
Austria,1972,AUT,34710.121,81.44,17.955,13.578,49.907,18.56,18.56,0.0,0.0,18.56,0.0,0.0,7.977274447734719,15.836158643969119,1.5138131270193387e-06
Austria,1973,AUT,37113.773,80.811,16.604,13.886,50.322,19.189,19.189,0.0,0.0,19.189,0.0,0.0,8.262822900014692,15.841690949244734,1.5138131270193387e-06
Austria,1974,AUT,37242.07,77.379,17.47,15.007,44.902,22.621,22.621,0.0,0.0,22.621,0.0,0.0,8.4369154031717,15.843384820357704,1.5138131270193387e-06
Austria,1975,AUT,37090.461,76.121,15.296,15.102,45.722,23.879,23.879,0.0,0.0,23.879,0.0,0.0,8.569158080860355,15.840731762485529,1.5138131270193387e-06
Austria,1976,AUT,38455.59,80.11,15.689,16.577,47.844,19.89,19.89,0.0,0.0,19.89,0.0,0.0,8.640822544009104,15.838964514822168,1.5138131270193387e-06
Austria,1977,AUT,38534.031,75.891,13.165,16.898,45.828,24.109,24.109,0.0,0.0,24.109,0.0,0.0,8.82261461299364,15.839344115619394,1.5138131270193387e-06
Austria,1978,AUT,40230.609,76.885,12.813,16.838,47.234,23.115,23.115,0.0,0.0,23.115,0.0,0.0,9.008906140353794,15.838534514264158,1.5138131270193387e-06
Austria,1979,AUT,42687.43,75.394,13.143,15.777,46.475,24.606,24.606,0.0,0.0,24.606,0.0,0.0,9.185829289192716,15.836832002947165,1.5138131270193387e-06
Austria,1980,AUT,42509.102,74.383,13.57,15.23,45.583,25.617,25.617,0.0,0.0,25.617,0.0,0.0,9.290030838100384,15.836840349170224,1.5138131270193387e-06
Austria,1981,AUT,41165.559,71.997,14.33,14.976,42.691,28.003,28.003,0.0,0.0,28.003,0.0,0.0,9.143237553257894,15.839372659157608,1.5138131270193387e-06
Austria,1982,AUT,39788.773,70.985,14.1,14.996,41.889,29.015,29.015,0.0,0.0,29.015,0.0,0.0,9.145893540347766,15.840104205672628,1.5138131270193387e-06
Austria,1983,AUT,39742.152,71.182,15.137,15.341,40.704,28.818,28.818,0.0,0.0,28.818,0.0,0.0,9.159262269576073,15.838529885331011,1.5138131270193387e-06
Austria,1984,AUT,39344.219,74.516,17.388,17.218,39.91,25.484,25.484,0.0,0.0,25.484,0.0,0.0,9.100274856063395,15.838470368567435,1.5138131270193387e-06
Austria,1985,AUT,41749.684,71.494,16.38,17.404,37.71,28.506,28.506,0.0,0.0,27.556,0.0,0.0,9.120201523617775,15.838945610319584,1.5138131270193387e-06
Austria,1986,AUT,41804.688,71.086,14.576,16.866,39.644,28.914,28.914,0.0,0.0,27.62,0.0,0.0,9.475284418611556,15.839618813362765,1.5138131270193387e-06
Austria,1987,AUT,44099.168,69.131,13.717,16.692,38.722,30.869,30.869,0.0,0.0,30.005,0.0,0.0,9.700773905976323,15.840267799130705,1.5138131270193387e-06
Austria,1988,AUT,43390.824,68.6,13.334,16.232,39.035,31.4,31.4,0.0,0.0,30.386,0.0,0.0,9.770574722548758,15.841721535223307,1.5138131270193387e-06
Austria,1989,AUT,43432.75,68.916,13.317,17.331,38.268,31.084,31.084,0.0,0.0,30.021,0.0,0.0,9.76420879670361,15.846334433096107,1.5138131270193387e-06
Austria,1990,AUT,43469.043,72.236,14.52,18.877,38.839,27.764,27.764,0.0,0.0,26.676,0.0,0.0,9.980087305804647,15.854075806774727,1.5138131270193387e-06
Austria,1991,AUT,45042.695,73.472,14.54,19.106,39.826,26.528,26.528,0.0,0.0,25.414,0.0,0.0,10.01314023891792,15.864117692914988,1.5138131270193387e-06
Austria,1992,AUT,43963.629,70.172,11.488,19.052,39.632,29.828,29.828,0.0,0.0,28.601,0.0,0.0,10.117692256150926,15.875089640558045,1.5138131270193387e-06
Austria,1993,AUT,44571.129,69.282,10.11,19.612,39.559,30.718,30.718,0.0,0.0,29.487,0.001,0.0,10.085089700198797,15.883314014083895,1.5138131270193387e-06
Austria,1994,AUT,44016.59,69.972,10.339,20.34,39.294,30.028,30.028,0.0,0.0,28.924,0.001,0.0,10.14803509991414,15.887184635852165,1.5138131270193387e-06
Austria,1995,AUT,46245.125,69.86,11.177,21.102,37.58,30.14,30.14,0.0,0.0,28.53,0.001,0.001,10.315613091666403,15.888717203009026,1.5138131270193387e-06
Austria,1996,AUT,47192.902,72.926,10.965,21.941,40.02,27.074,27.074,0.0,0.0,25.726,0.001,0.004,10.296881836400788,15.890048722716132,1.5138131270193387e-06
Austria,1997,AUT,47751.637,71.736,11.489,20.89,39.356,28.264,28.264,0.0,0.0,26.818,0.001,0.015,10.18742729720988,15.891163682645816,1.5138131270193387e-06
Austria,1998,AUT,48787.559,71.468,9.891,20.972,40.606,28.532,28.532,0.0,0.0,26.992,0.001,0.033,10.211263577999542,15.892250202806048,1.5138131270193387e-06
Austria,1999,AUT,49138.246,69.332,9.778,21.258,38.296,30.668,30.668,0.0,0.0,29.334,0.001,0.037,10.206349167223392,15.894183054004303,1.5138131270193387e-06
Austria,2000,AUT,49316.988,68.732,10.958,20.179,37.595,31.268,31.268,0.0,0.0,29.985,0.002,0.048,10.105787633696782,15.89655993138963,1.5138131270193387e-06
Austria,2001,AUT,50557.562,70.589,10.987,20.754,38.847,29.411,29.411,0.0,0.0,27.984,0.003,0.119,10.10364132904922,15.900211992123959,1.7370877340044722e-06
Austria,2002,AUT,50340.082,71.077,11.159,20.398,39.52,28.923,28.923,0.0,0.0,27.588,0.006,0.139,10.178731662086395,15.905099935744309,1.6964458588764873e-06
Austria,2003,AUT,50194.031,75.879,11.837,22.313,41.73,24.121,24.121,0.0,0.0,22.53,0.01,0.248,10.376818663007167,15.910154948474737,2.015374665442409e-06
Austria,2004,AUT,51686.535,73.881,11.2,21.761,40.92,26.119,26.119,0.0,0.0,23.957,0.012,0.602,10.508038175084994,15.916402143713597,1.962448950420901e-06
Austria,2005,AUT,52417.352,73.683,11.01,22.447,40.227,26.317,26.317,0.0,0.17,23.494,0.013,0.843,10.549340123203008,15.923193165119757,1.986837976131299e-06
Austria,2006,AUT,51496.051,73.01,11.134,21.357,40.52,26.99,26.99,0.0,0.69,22.741,0.014,1.118,10.606022887161336,15.928127291751206,1.903297062759632e-06
Austria,2007,AUT,50629.188,70.906,10.901,20.5,39.505,29.094,29.094,0.0,0.833,23.849,0.016,1.311,10.749698861645342,15.931393352712927,1.7621010915448246e-06
Austria,2008,AUT,51009.277,70.423,10.668,21.729,38.026,29.577,29.577,0.0,0.926,24.232,0.019,1.272,10.850731508454624,15.934556993798111,1.70487249176075e-06
Austria,2009,AUT,49103.836,67.452,8.318,21.955,37.18,32.548,32.548,0.0,1.221,26.683,0.032,1.275,10.775799611891165,15.937175511719898,1.554219339810993e-06
Austria,2010,AUT,50395.195,69.887,9.496,23.202,37.189,30.113,30.113,0.0,1.252,24.113,0.056,1.297,10.749419500862135,15.939572989216513,1.8386005894962732e-06
Austria,2011,AUT,47165.281,70.842,10.376,23.216,37.249,29.158,29.158,0.0,1.311,22.775,0.116,1.288,10.84170129889759,15.942935629047366,1.768090943907511e-06
Austria,2012,AUT,49149.066,65.502,9.257,21.22,35.024,34.498,34.498,0.0,1.309,27.807,0.214,1.561,10.783996516436588,15.947490112797745,1.5133641475625064e-06
Austria,2013,AUT,48441.77,65.976,9.465,20.356,36.155,34.024,34.024,0.0,1.295,26.675,0.397,2.002,10.82570485838511,15.953382079700965,1.3193622274445162e-06
Austria,2014,AUT,46197.98,64.983,9.048,19.405,36.531,35.017,35.017,0.0,1.332,26.957,0.516,2.528,10.845593068980182,15.961179935273625,1.083324167291783e-06
Austria,2015,AUT,45856.562,66.948,9.765,20.476,36.708,33.052,33.052,0.0,1.376,24.173,0.61,3.149,10.689890870631032,15.972373914237473,1.2297566900996813e-06
Austria,2016,AUT,46882.238,65.974,8.824,20.767,36.383,34.026,34.026,0.0,1.336,25.001,0.686,3.274,10.715667654229748,15.983177583058168,1.1478758154905743e-06
Austria,2017,AUT,47457.812,66.787,8.923,22.133,35.732,33.213,33.213,0.0,1.306,23.361,0.774,4.009,10.761269160788869,15.990118519115413,1.2422233938712727e-06
Austria,2018,AUT,46190.934,66.861,8.052,21.667,37.142,33.139,33.139,0.0,1.29,23.352,0.903,3.742,10.843275668090673,15.994979431626026,1.1547666561237906e-06
Austria,2019,AUT,48189.234,65.811,8.09,21.211,36.51,34.189,34.189,0.0,1.231,24.083,1.004,4.395,10.817413150131989,15.999405691670997,1.2161018095213579e-06
Austria,2020,AUT,44852.355,63.12,7.409,21.762,33.949,36.88,36.88,0.0,1.179,26.464,1.287,4.28,10.793287437899586,16.003959295573633,1.0323530472157767e-06
Austria,2021,AUT,45314.43,65.362,7.567,22.618,35.177,34.638,34.638,0.0,1.216,24.031,1.714,4.165,10.888979323013379,16.009062510574005,1.0070245802539647e-06
Austria,2022,AUT,42122.316,64.866,7.704,21.121,36.042,35.134,35.134,0.0,1.229,22.708,2.481,4.749,10.86295721755222,16.01989102628705,1.0039011432951076e-06
Austria,2023,AUT,43148.262,59.978,7.26,17.878,34.84,40.022,40.022,0.0,1.404,25.773,4.052,5.093,10.943570337701384,16.027118639405565,8.652423437840673e-07
Austria,2024,AUT,45208.555,56.653,6.947,16.946,32.76,43.347,43.347,0.0,1.312,27.14,5.709,5.58,10.979094145188625,16.02606434975152,8.836974133967873e-07
Azerbaijan,1985,AZE,34552.707,98.447,0.456,56.585,41.406,1.553,1.553,0.0,0.0,1.553,0.0,0.0,7.1145340384449,15.732399640172448,1.4116653864654022e-06
Azerbaijan,1986,AZE,36688.945,99.116,0.423,58.399,40.293,0.884,0.884,0.0,0.0,0.884,0.0,0.0,7.1145340384449,15.745770014216388,1.4116653864654022e-06
Azerbaijan,1987,AZE,35115.605,99.088,0.437,59.518,39.132,0.912,0.912,0.0,0.0,0.912,0.0,0.0,7.1145340384449,15.758216149333489,1.4116653864654022e-06
Azerbaijan,1988,AZE,34626.766,99.209,0.437,58.726,40.046,0.791,0.791,0.0,0.0,0.791,0.0,0.0,7.1145340384449,15.772975549107215,1.4116653864654022e-06
Azerbaijan,1989,AZE,34886.777,99.224,0.428,60.504,38.292,0.776,0.776,0.0,0.0,0.776,0.0,0.0,7.1145340384449,15.78507110421826,1.4116653864654022e-06
Azerbaijan,1990,AZE,36032.359,98.23,0.398,59.257,38.576,1.77,1.77,0.0,0.0,1.77,0.0,0.0,7.1145340384449,15.79389287570921,1.4116653864654022e-06
Azerbaijan,1991,AZE,34227.816,98.046,0.312,59.019,38.715,1.954,1.954,0.0,0.0,1.954,0.0,0.0,6.595271188840338,15.805336972200017,1.4116653864654022e-06
Azerbaijan,1992,AZE,28949.705,97.733,0.065,53.61,44.058,2.267,2.267,0.0,0.0,2.267,0.0,0.0,4.1115700948953595,15.81776525801697,1.4116653864654022e-06
Azerbaijan,1993,AZE,24783.938,96.368,0.019,45.658,50.691,3.632,3.632,0.0,0.0,3.632,0.0,0.0,5.348403404839405,15.830955298416477,1.4116653864654022e-06
Azerbaijan,1994,AZE,22456.066,97.019,0.027,46.47,50.522,2.981,2.981,0.0,0.0,2.981,0.0,0.0,5.061390347580231,15.84482194433743,1.4116653864654022e-06
Azerbaijan,1995,AZE,20811.385,97.305,0.022,48.847,48.437,2.695,2.695,0.0,0.0,2.695,0.0,0.0,5.749892203190851,15.859226082919646,1.4116653864654022e-06
Azerbaijan,1996,AZE,16823.111,96.752,0.027,43.653,53.073,3.248,3.248,0.0,0.0,3.248,0.0,0.0,6.0079177521003295,15.873592728751154,1.4116653864654022e-06
Azerbaijan,1997,AZE,15896.148,96.221,0.028,43.429,52.764,3.779,3.779,0.0,0.0,3.779,0.0,0.0,6.21516490285069,15.886942357130794,1.4116653864654022e-06
Azerbaijan,1998,AZE,15779.826,95.709,0.0,40.384,55.325,4.291,4.291,0.0,0.0,4.291,0.0,0.0,6.318989511876622,15.898167549539817,1.4116653864654022e-06
Azerbaijan,1999,AZE,15598.391,96.682,0.0,43.348,53.334,3.318,3.318,0.0,0.0,3.318,0.0,0.0,6.339578410430988,15.90742572944765,1.4116653864654022e-06
Azerbaijan,2000,AZE,16154.067,96.767,0.0,40.088,56.678,3.233,3.233,0.0,0.0,3.233,0.0,0.0,6.470782650949329,15.916559102976263,1.4116653864654022e-06
Azerbaijan,2001,AZE,15418.293,97.17,0.027,59.667,37.476,2.83,2.83,0.0,0.0,2.83,0.0,0.0,6.540579526876837,15.925932584989903,1.4905968515216146e-06
Azerbaijan,2002,AZE,15086.149,95.581,0.019,60.673,34.89,4.419,4.419,0.0,0.0,4.419,0.0,0.0,6.620048597362782,15.934904636295395,1.3992152198178551e-06
Azerbaijan,2003,AZE,16193.73,95.037,0.026,57.466,37.545,4.963,4.963,0.0,0.0,4.963,0.0,0.0,6.765257565372457,15.943800238323464,1.5570515583128704e-06
Azerbaijan,2004,AZE,18127.326,95.134,0.007,59.557,35.57,4.866,4.866,0.0,0.0,4.866,0.0,0.0,6.930932023992498,15.954379770105879,1.5654009600324593e-06
Azerbaijan,2005,AZE,19406.004,95.136,0.023,56.752,38.361,4.864,4.864,0.0,0.0,4.864,0.0,0.0,7.340618962217202,15.966947824716657,1.6202927247476614e-06
Azerbaijan,2006,AZE,18836.57,95.886,0.023,60.966,34.897,4.114,4.114,0.0,0.0,4.114,0.0,0.0,7.787207579977629,15.980135035219746,1.7746989330309194e-06
Azerbaijan,2007,AZE,17112.199,95.827,0.039,58.305,37.484,4.173,4.173,0.0,0.0,4.173,0.0,0.0,8.228067293946902,15.993469743667388,1.5597607754463618e-06
Azerbaijan,2008,AZE,16903.756,96.094,0.03,66.658,29.406,3.906,3.906,0.0,0.0,3.906,0.0,0.0,8.605893031779722,16.00633682078369,1.5465292419219837e-06
Azerbaijan,2009,AZE,14389.124,95.327,0.038,66.127,29.162,4.673,4.673,0.0,0.0,4.669,0.0,0.004,8.496417714215916,16.017866171214447,1.3110328154798702e-06
Azerbaijan,2010,AZE,14041.989,92.979,0.038,63.81,29.131,7.021,7.021,0.0,0.0,7.02,0.0,0.001,8.663102312913782,16.028915523929513,1.2015114561503125e-06
Azerbaijan,2011,AZE,15745.209,95.229,0.029,61.495,33.705,4.771,4.771,0.0,0.0,4.771,0.0,0.0,8.87155210032098,16.040793459637083,1.365585005510391e-06
Azerbaijan,2012,AZE,16007.758,96.867,0.029,62.598,34.24,3.133,3.133,0.0,0.0,3.133,0.0,0.0,8.913635161422116,16.053677869198122,1.6158037638648376e-06
Azerbaijan,2013,AZE,16225.345,97.388,0.025,61.174,36.189,2.612,2.612,0.0,0.0,2.474,0.001,0.001,8.962363790625044,16.06726277687686,1.6371396225629602e-06
Azerbaijan,2014,AZE,16326.431,97.712,0.015,62.759,34.938,2.288,2.288,0.0,0.0,2.106,0.005,0.004,8.963567229262924,16.080506861492932,1.7318900581160804e-06
Azerbaijan,2015,AZE,17618.113,97.404,0.02,64.974,32.41,2.596,2.596,0.0,0.0,2.416,0.007,0.007,8.602112539876467,16.09306641671724,1.6723366235053041e-06
Azerbaijan,2016,AZE,17246.203,96.855,0.008,64.353,32.494,3.145,3.145,0.0,0.0,2.898,0.052,0.034,8.252758563620276,16.104847885538412,1.640589652058962e-06
Azerbaijan,2017,AZE,16748.215,97.132,0.007,63.703,33.421,2.868,2.868,0.0,0.0,2.62,0.056,0.033,8.318886539180552,16.114937067882664,1.6010479472754015e-06
Azerbaijan,2018,AZE,17546.955,97.183,0.005,61.502,35.676,2.817,2.817,0.0,0.0,2.501,0.056,0.117,8.453955859055224,16.122060879040237,1.6564176752652543e-06
Azerbaijan,2019,AZE,18385.994,97.549,0.004,63.517,34.028,2.451,2.451,0.0,0.0,2.087,0.059,0.141,8.469220323313943,16.12907980366911,1.7140673267639088e-06
Azerbaijan,2020,AZE,18162.854,98.21,0.002,66.945,31.262,1.79,1.79,0.0,0.0,1.43,0.063,0.128,8.341437896339622,16.13610146888051,1.7197526523666651e-06
Azerbaijan,2021,AZE,19302.621,98.07,0.001,64.956,33.113,1.93,1.93,0.0,0.0,1.594,0.069,0.114,8.586347786945376,16.141258606414638,1.8359754941519885e-06
Azerbaijan,2022,AZE,20425.553,97.812,0.0,64.834,32.978,2.188,2.188,0.0,0.0,1.867,0.071,0.097,8.943210498700314,16.14719386170699,1.8872752328962854e-06
Azerbaijan,2023,AZE,21072.855,97.706,0.0,64.498,33.208,2.294,2.294,0.0,0.0,1.981,0.091,0.062,8.856591644612694,16.14941620138067,1.8889007055296401e-06
Azerbaijan,2024,AZE,20137.5,95.697,0.0,61.502,34.194,4.303,4.303,0.0,0.0,3.423,0.646,0.06,8.880535888322765,16.15119381333656,1.7926715358335996e-06
Bangladesh,1965,BGD,0.0,96.366,8.127,27.417,60.822,3.634,3.634,0.0,0.0,3.634,0.0,0.0,4.601204494792498,17.908228431178255,7.648040923775383e-08
Bangladesh,1966,BGD,0.0,96.366,8.127,27.417,60.822,3.634,3.634,0.0,0.0,3.634,0.0,0.0,4.65797260047839,17.937304271493975,7.648040923775383e-08
Bangladesh,1967,BGD,0.0,96.366,8.127,27.417,60.822,3.634,3.634,0.0,0.0,3.634,0.0,0.0,4.746756319236812,17.966721772023487,7.648040923775383e-08
Bangladesh,1968,BGD,0.0,96.366,8.127,27.417,60.822,3.634,3.634,0.0,0.0,3.634,0.0,0.0,4.748534728472318,17.9961586800659,7.648040923775383e-08
Bangladesh,1969,BGD,0.0,96.366,8.127,27.417,60.822,3.634,3.634,0.0,0.0,3.634,0.0,0.0,4.843245010644521,18.024582826407084,7.648040923775383e-08
Bangladesh,1970,BGD,0.0,96.366,8.127,27.417,60.822,3.634,3.634,0.0,0.0,3.634,0.0,0.0,4.87686193465706,18.050469597600966,7.648040923775383e-08
Bangladesh,1971,BGD,190.773,96.366,8.127,27.417,60.822,3.634,3.634,0.0,0.0,3.634,0.0,0.0,4.832576908908548,18.067951135503595,7.648040923775383e-08
Bangladesh,1972,BGD,212.036,96.793,7.17,24.191,65.432,3.207,3.207,0.0,0.0,3.207,0.0,0.0,4.486091707560111,18.087184807751594,7.648040923775383e-08
Bangladesh,1973,BGD,264.238,95.266,7.273,30.281,57.711,4.734,4.734,0.0,0.0,4.734,0.0,0.0,4.706749598561338,18.115815319705398,7.648040923775383e-08
Bangladesh,1974,BGD,273.559,96.74,6.065,34.357,56.318,3.26,3.26,0.0,0.0,3.26,0.0,0.0,5.111906434746652,18.14412721228219,7.648040923775383e-08
Bangladesh,1975,BGD,273.988,94.301,6.838,23.323,64.141,5.699,5.699,0.0,0.0,5.699,0.0,0.0,5.524673384479111,18.170349740522116,7.648040923775383e-08
Bangladesh,1976,BGD,311.727,94.468,5.788,29.219,59.461,5.532,5.532,0.0,0.0,5.532,0.0,0.0,4.849629850844705,18.195726479285746,7.648040923775383e-08
Bangladesh,1977,BGD,310.725,95.213,5.914,32.033,57.267,4.787,4.787,0.0,0.0,4.787,0.0,0.0,4.7781804833963655,18.220609236718865,7.648040923775383e-08
Bangladesh,1978,BGD,322.137,94.781,5.396,31.984,57.402,5.219,5.219,0.0,0.0,5.219,0.0,0.0,5.070941939992668,18.245012397389186,7.648040923775383e-08
Bangladesh,1979,BGD,346.714,94.508,3.642,33.229,57.637,5.492,5.492,0.0,0.0,5.492,0.0,0.0,5.204725176655793,18.269102022137037,7.648040923775383e-08
Bangladesh,1980,BGD,394.817,95.326,4.169,35.476,55.68,4.674,4.674,0.0,0.0,4.674,0.0,0.0,5.333084993504557,18.29303359373858,7.648040923775383e-08
Bangladesh,1981,BGD,407.956,95.273,4.043,37.067,54.163,4.727,4.727,0.0,0.0,4.727,0.0,0.0,5.417173189312803,18.318681904856252,7.648040923775383e-08
